id_mahasiswa;Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Curricular_units_1st_sem_credited;Curricular_units_1st_sem_enrolled;Curricular_units_1st_sem_evaluations;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_1st_sem_without_evaluations;Curricular_units_2nd_sem_credited;Curricular_units_2nd_sem_enrolled;Curricular_units_2nd_sem_evaluations;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Curricular_units_2nd_sem_without_evaluations;Unemployment_rate;Inflation_rate;GDP;Status;skor_kartu;peringkat;asal_data;profil
MHS2478;1;1;1;9254;1;1;160.0;1;19;38;9;9;140.8;1;0;0;1;1;0;23;0;0;6;8;6;12.666666666666666;0;0;6;10;5;12.2;0;7.6;2.6;0.32;Enrolled;633;C;mahasiswa aktif;Tidak dipanggil
MHS2479;1;1;1;9500;1;1;128.0;1;1;19;4;7;125.6;1;0;0;1;1;0;18;0;0;7;7;7;12.444285714285714;0;0;8;11;7;11.347142857142858;0;12.4;0.5;1.79;Graduate;664;B;data latih;Tidak dipanggil
MHS2480;1;1;2;9147;1;1;140.0;1;19;19;9;4;127.8;1;0;0;1;1;0;23;0;0;5;7;3;10.666666666666666;1;0;5;7;3;11.333333333333334;0;9.4;-0.8;-3.12;Dropout;581;D;data latih;Berjuang secara akademik
MHS2481;1;43;1;171;1;1;120.0;1;3;3;2;2;120.0;1;0;0;1;1;0;22;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;Enrolled;536;E;mahasiswa aktif;Menghilang dari kelas
MHS2482;1;1;1;9070;1;1;140.0;1;19;19;5;5;131.3;0;0;0;1;1;1;22;0;1;6;6;6;12.666666666666666;0;1;6;6;5;12.4;0;12.4;0.5;1.79;Graduate;667;B;data latih;Tidak dipanggil
MHS2483;1;39;1;9991;0;12;120.0;1;37;38;5;5;155.7;0;0;0;1;1;0;33;0;0;5;5;5;13.2;0;0;5;6;5;14.833333333333334;0;10.8;1.4;1.74;Graduate;600;C;data latih;Tidak dipanggil
MHS2484;1;53;1;9003;1;42;130.0;1;1;38;9;6;128.5;0;0;0;1;1;0;21;0;7;12;20;10;12.7;0;5;12;14;11;12.181818181818182;0;8.9;1.4;3.51;Graduate;665;B;data uji;Tidak dipanggil
MHS2485;2;39;1;9147;1;1;100.0;1;37;37;9;5;170.0;0;0;0;1;1;0;45;0;0;5;6;5;14.833333333333334;0;0;5;5;5;14.8;0;15.5;2.8;-4.06;Graduate;606;C;data latih;Tidak dipanggil
MHS2486;2;39;1;9003;1;1;133.1;1;37;37;9;9;100.0;0;0;0;0;1;0;44;0;4;10;10;4;11.5;0;1;7;8;1;12.0;0;15.5;2.8;-4.06;Dropout;506;E;data uji;Terhalang biaya
MHS2487;4;39;1;9670;1;1;110.0;1;19;19;90;99;107.2;0;0;0;1;1;0;42;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;12.7;3.7;-1.7;Dropout;526;E;data latih;Menghilang dari kelas
MHS2488;1;18;1;9147;1;1;147.0;1;19;1;9;7;139.3;1;0;0;1;1;0;20;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;12.4;0.5;1.79;Dropout;548;E;data latih;Menghilang dari kelas
MHS2489;1;17;6;9147;1;1;133.0;1;19;38;5;6;123.2;1;0;0;1;1;0;20;0;0;5;7;3;12.666666666666666;1;0;5;12;2;12.5;0;9.4;-0.8;-3.12;Enrolled;617;C;mahasiswa aktif;Tidak dipanggil
MHS2490;1;1;2;9254;1;1;137.0;1;1;38;2;8;122.3;1;0;0;1;1;1;20;0;0;6;7;6;14.714285714285714;0;0;6;6;6;12.5;0;8.9;1.4;3.51;Graduate;713;A;data latih;Tidak dipanggil
MHS2491;1;17;2;9773;1;1;124.0;1;1;1;4;4;127.9;1;0;0;1;1;0;20;0;0;6;11;3;13.666666666666666;0;0;6;13;4;10.25;0;9.4;-0.8;-3.12;Enrolled;598;D;mahasiswa aktif;Berjuang secara akademik
MHS2492;1;1;2;9147;1;1;128.0;1;1;1;9;6;120.3;0;0;0;1;1;0;19;0;0;5;9;5;10.8;0;0;5;13;2;13.5;0;8.9;1.4;3.51;Enrolled;624;C;mahasiswa aktif;Tidak dipanggil
MHS2493;1;51;1;8014;0;1;120.0;1;1;1;4;4;128.5;0;0;1;0;1;0;26;0;2;8;13;4;10.5;0;5;10;16;7;10.428571428571429;0;12.4;0.5;1.79;Dropout;509;E;data latih;Terhalang biaya
MHS2494;2;39;1;9003;1;1;133.1;1;37;37;8;7;150.0;0;0;0;1;1;0;31;0;0;6;10;6;15.0;0;0;6;11;5;12.5;0;13.9;-0.3;0.79;Graduate;611;C;data latih;Tidak dipanggil
MHS2495;1;1;1;9773;1;1;142.0;1;1;19;9;9;136.1;0;0;1;1;1;1;19;0;0;6;6;6;12.666666666666666;0;0;6;6;6;14.0;0;16.2;0.3;-0.92;Graduate;697;A;data latih;Tidak dipanggil
MHS2496;1;39;1;9773;1;19;100.0;1;37;37;0;0;128.0;1;0;0;1;1;0;28;0;0;6;7;6;13.166666666666666;0;0;6;6;6;13.666666666666666;0;7.6;2.6;0.32;Graduate;659;B;data latih;Tidak dipanggil
MHS2497;1;1;1;171;1;1;149.0;1;19;37;9;9;158.1;1;0;0;1;1;1;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;Graduate;587;D;data latih;Menghilang dari kelas
MHS2498;2;1;2;8014;0;1;110.0;1;37;1;9;10;108.7;1;0;0;1;0;0;43;0;0;6;6;6;13.0;0;0;6;6;6;12.5;0;9.4;-0.8;-3.12;Graduate;674;B;data latih;Tidak dipanggil
MHS2499;1;39;1;171;1;19;133.1;101;1;19;2;7;110.0;0;0;0;1;1;1;25;1;0;0;0;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;Dropout;556;D;data latih;Menghilang dari kelas
MHS2500;1;39;1;9238;1;19;133.1;1;37;37;9;9;120.0;0;1;1;1;0;0;40;0;0;6;13;2;10.0;0;0;6;10;1;15.0;0;16.2;0.3;-0.92;Dropout;564;D;data uji;Berjuang secara akademik
MHS2501;1;44;1;9085;1;39;150.0;6;5;4;1;1;150.0;0;0;0;1;0;0;20;1;2;6;7;6;13.333333333333334;0;1;6;16;5;13.375;0;12.4;0.5;1.79;Graduate;645;C;data latih;Tidak dipanggil
MHS2502;2;39;1;8014;0;12;133.1;1;37;37;9;1;113.0;0;0;0;1;0;0;46;0;0;6;13;3;12.333333333333334;0;0;6;6;6;13.333333333333334;0;11.1;0.6;2.02;Graduate;638;C;data latih;Tidak dipanggil
MHS2503;1;51;1;33;1;1;121.0;1;19;37;5;7;118.6;0;0;0;1;0;0;26;0;14;21;23;20;13.181818181818182;0;10;14;18;14;11.642857142857142;0;8.9;1.4;3.51;Graduate;632;C;data latih;Tidak dipanggil
MHS2504;2;39;1;9500;1;1;133.1;1;3;1;5;5;148.8;0;0;0;1;0;1;34;0;0;7;7;6;12.513333333333334;0;0;8;9;7;13.071428571428571;0;12.4;0.5;1.79;Graduate;688;B;data latih;Tidak dipanggil
MHS2505;1;18;3;9853;1;1;122.0;1;38;37;9;5;120.3;1;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;Dropout;546;E;data uji;Menghilang dari kelas
MHS2506;1;1;6;9500;1;1;143.0;1;19;19;9;9;127.0;1;0;0;1;0;1;18;0;0;8;8;7;13.585714285714284;0;0;8;8;7;13.585714285714284;0;12.7;3.7;-1.7;Graduate;728;A;data latih;Tidak dipanggil
MHS2507;1;1;1;9556;1;1;123.0;1;19;19;4;9;113.8;1;0;0;1;0;0;18;0;0;7;9;7;11.155555555555557;0;0;8;10;8;11.425;0;12.7;3.7;-1.7;Graduate;644;C;data latih;Tidak dipanggil
MHS2508;1;39;1;8014;0;1;120.0;1;38;37;9;7;108.0;0;0;0;1;1;1;37;0;1;7;9;6;11.857142857142858;0;1;6;7;5;12.0;0;13.9;-0.3;0.79;Graduate;634;C;data latih;Tidak dipanggil
MHS2509;1;17;1;171;1;1;114.0;1;19;38;9;7;129.1;0;0;0;1;1;1;23;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Graduate;571;D;data latih;Menghilang dari kelas
MHS2510;1;43;1;9070;1;1;114.0;1;19;38;9;7;135.9;0;0;0;1;1;0;26;0;9;14;14;14;14.0;0;7;13;13;13;13.615384615384617;0;15.5;2.8;-4.06;Graduate;670;B;data latih;Tidak dipanggil
MHS2511;1;10;2;9773;1;1;154.4;22;19;38;3;5;154.4;1;0;0;0;0;0;18;1;0;6;8;5;12.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;Dropout;513;E;data uji;Terhalang biaya
MHS2512;1;15;1;9500;1;1;190.0;108;3;2;122;4;190.0;1;0;0;1;0;0;18;1;0;7;15;4;11.575;0;0;7;10;5;12.419999999999998;0;12.4;0.5;1.79;Enrolled;624;C;mahasiswa aktif;Tidak dipanggil
MHS2513;1;17;4;9500;1;1;136.0;1;3;3;2;2;132.5;1;0;0;1;0;0;19;0;0;7;8;7;13.198571428571428;0;0;8;8;8;13.0625;0;11.1;0.6;2.02;Graduate;690;B;data latih;Tidak dipanggil
MHS2514;1;10;2;9085;1;1;163.3;22;19;1;4;9;163.3;0;0;0;1;0;0;18;1;0;6;10;6;13.5;0;0;6;12;6;12.0;0;12.4;0.5;1.79;Graduate;680;B;data latih;Tidak dipanggil
MHS2515;1;1;1;9670;1;1;126.0;1;1;3;4;3;122.5;1;0;0;1;0;0;19;0;0;6;6;6;13.333333333333334;0;0;6;8;5;12.8;0;8.9;1.4;3.51;Dropout;647;C;data uji;Tidak dipanggil
MHS2516;1;17;4;9119;1;1;122.0;62;1;1;191;171;121.0;1;0;0;1;1;0;20;1;0;5;10;4;14.25;0;0;5;14;1;10.0;0;8.9;1.4;3.51;Enrolled;579;D;mahasiswa aktif;Berjuang secara akademik
MHS2517;1;17;1;9070;1;1;137.0;1;1;1;1;5;131.8;0;0;0;1;0;1;22;0;0;6;7;6;12.166666666666666;0;0;6;9;4;12.0;0;9.4;-0.8;-3.12;Graduate;660;B;data uji;Tidak dipanggil
MHS2518;1;1;3;9500;1;1;139.0;1;19;1;9;5;135.0;1;0;0;1;0;1;18;0;0;8;8;7;12.214285714285714;0;0;8;8;7;12.214285714285714;0;12.7;3.7;-1.7;Graduate;720;A;data latih;Tidak dipanggil
MHS2519;1;17;1;9254;1;1;142.0;1;19;39;5;4;141.7;0;0;0;1;0;1;18;0;0;6;8;6;12.666666666666666;0;0;6;6;6;13.0;0;13.9;-0.3;0.79;Graduate;710;A;data uji;Tidak dipanggil
MHS2520;1;1;3;9773;1;1;133.1;1;38;38;5;5;131.3;1;0;0;1;0;1;18;0;0;6;7;6;12.285714285714286;0;0;6;6;6;13.5;0;8.9;1.4;3.51;Graduate;720;A;data uji;Tidak dipanggil
MHS2521;1;1;6;9254;1;1;126.0;1;38;37;5;7;123.9;1;0;0;1;0;1;18;0;0;6;7;6;13.0;0;0;6;6;6;13.0;0;12.4;0.5;1.79;Graduate;720;A;data latih;Tidak dipanggil
MHS2522;1;1;2;9254;1;1;131.0;1;4;3;7;4;126.1;1;0;0;1;0;0;18;0;0;6;8;6;12.142857142857142;0;0;6;6;6;11.166666666666666;0;8.9;1.4;3.51;Graduate;656;C;data latih;Tidak dipanggil
MHS2523;1;17;6;9500;1;1;131.0;1;1;19;7;7;126.5;1;0;0;1;0;1;19;0;0;7;8;7;13.875714285714285;0;0;8;9;7;13.085714285714284;0;11.1;0.6;2.02;Graduate;721;A;data latih;Tidak dipanggil
MHS2524;1;17;1;9853;1;1;108.0;1;19;1;5;5;107.3;0;0;0;1;0;0;20;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;15.5;2.8;-4.06;Dropout;546;E;data latih;Menghilang dari kelas
MHS2525;1;17;4;9238;1;1;133.1;1;1;19;9;5;95.0;1;0;0;1;0;1;19;0;0;6;12;6;11.666666666666666;0;0;6;7;0;0.0;0;15.5;2.8;-4.06;Dropout;641;C;data latih;Tidak dipanggil
MHS2526;1;1;2;9085;1;1;122.0;1;3;1;4;7;116.1;1;0;0;1;0;0;18;0;0;6;13;6;13.153846153846152;0;0;6;12;3;11.0;0;15.5;2.8;-4.06;Graduate;625;C;data latih;Tidak dipanggil
MHS2527;1;1;4;9070;1;1;143.0;1;1;1;9;7;134.6;1;0;0;1;0;1;18;0;0;6;6;6;14.5;0;0;6;6;6;12.833333333333334;0;12.4;0.5;1.79;Dropout;727;A;data uji;Tidak dipanggil
MHS2528;1;17;6;9500;1;1;135.0;1;19;19;7;7;128.0;1;0;0;1;0;1;18;0;0;7;7;7;14.44142857142857;0;0;8;8;8;13.65625;0;11.1;0.6;2.02;Graduate;723;A;data latih;Tidak dipanggil
MHS2529;1;17;2;9773;1;1;148.0;1;3;38;2;6;144.2;1;0;0;1;0;0;18;0;0;6;6;6;15.166666666666666;0;0;6;7;6;14.285714285714286;0;12.4;0.5;1.79;Graduate;694;B;data latih;Tidak dipanggil
MHS2530;1;17;1;9147;1;1;134.0;1;19;38;4;8;129.5;0;0;0;1;0;1;18;0;0;5;5;5;11.6;0;0;5;12;4;12.625;0;10.8;1.4;1.74;Graduate;643;C;data uji;Tidak dipanggil
MHS2531;1;17;1;9773;1;1;122.0;1;1;1;4;7;116.8;1;0;1;1;0;0;18;0;0;6;6;6;11.666666666666666;0;0;6;6;6;12.333333333333334;0;16.2;0.3;-0.92;Graduate;646;C;data uji;Tidak dipanggil
MHS2532;1;44;1;9003;1;39;160.0;1;37;38;9;6;160.0;0;0;0;1;0;1;20;0;0;6;8;6;12.625;0;0;6;10;6;13.2;0;16.2;0.3;-0.92;Graduate;702;A;data latih;Tidak dipanggil
MHS2533;1;16;2;9238;1;1;126.0;1;38;37;3;5;127.1;1;0;0;1;0;1;19;0;0;6;14;3;12.666666666666666;0;0;6;7;6;11.0;0;9.4;-0.8;-3.12;Graduate;667;B;data latih;Tidak dipanggil
MHS2534;1;17;1;9130;1;1;138.0;1;2;19;2;6;126.3;1;0;0;1;0;1;18;0;0;6;7;6;12.833333333333334;1;0;6;8;6;13.0;0;8.9;1.4;3.51;Enrolled;705;A;mahasiswa aktif;Tidak dipanggil
MHS2535;1;1;1;9238;1;1;115.0;1;38;38;8;7;112.9;1;0;0;1;0;1;19;0;0;6;7;6;11.857142857142858;0;0;6;8;6;13.142857142857142;0;12.4;0.5;1.79;Graduate;717;A;data latih;Tidak dipanggil
MHS2536;1;17;2;9853;1;1;141.0;1;3;1;1;5;130.2;1;0;0;1;0;0;19;0;0;6;8;5;11.4;1;0;6;7;4;10.75;0;12.7;3.7;-1.7;Enrolled;581;D;mahasiswa aktif;Berjuang secara akademik
MHS2537;1;43;1;9130;1;1;100.0;41;3;4;3;2;100.0;0;0;0;1;0;0;19;1;0;5;10;5;14.857142857142858;2;0;5;7;5;15.142857142857142;0;9.4;-0.8;-3.12;Enrolled;622;C;mahasiswa aktif;Tidak dipanggil
MHS2538;1;1;1;9670;1;1;130.0;1;19;19;7;7;121.6;0;0;0;1;0;0;19;0;0;6;7;6;14.714285714285714;0;0;6;6;6;15.833333333333334;0;12.4;0.5;1.79;Graduate;696;A;data latih;Tidak dipanggil
MHS2539;1;15;1;9670;1;1;130.0;26;42;1;2;7;130.0;0;1;1;1;0;0;20;1;0;6;6;6;13.5;0;0;6;9;5;13.0;0;8.9;1.4;3.51;Graduate;615;C;data latih;Tidak dipanggil
MHS2540;1;18;1;9130;1;1;135.0;1;38;19;9;5;121.7;1;0;0;1;0;1;18;0;0;5;7;4;11.5;0;0;5;5;5;12.4;0;10.8;1.4;1.74;Graduate;635;C;data latih;Tidak dipanggil
MHS2541;1;7;1;9147;1;3;120.0;1;1;39;4;7;120.0;0;0;0;1;0;0;33;0;2;5;9;2;14.0;0;0;5;5;0;0.0;0;12.4;0.5;1.79;Dropout;568;D;data latih;Berjuang secara akademik
MHS2542;1;1;1;9853;1;1;148.0;1;19;19;4;5;143.5;0;0;0;1;0;1;19;0;0;7;8;6;12.833333333333334;0;0;6;6;0;0.0;0;13.9;-0.3;0.79;Dropout;643;C;data latih;Tidak dipanggil
MHS2543;1;17;2;9556;1;1;136.0;1;1;1;9;9;128.3;0;0;0;1;0;1;18;0;0;7;7;7;13.428571428571429;0;0;8;8;8;14.75;0;15.5;2.8;-4.06;Graduate;713;A;data latih;Tidak dipanggil
MHS2544;1;17;1;9070;1;1;108.0;1;19;1;4;3;111.9;0;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;8.9;1.4;3.51;Dropout;559;D;data latih;Menghilang dari kelas
MHS2545;1;44;1;9003;1;39;140.0;1;38;38;6;3;140.0;0;0;0;1;0;0;19;0;0;6;18;3;11.666666666666666;0;0;6;14;4;11.5;0;15.5;2.8;-4.06;Enrolled;583;D;mahasiswa aktif;Berjuang secara akademik
MHS2546;1;1;3;9773;1;1;153.0;1;3;1;2;8;137.6;1;0;0;1;0;0;18;0;0;6;6;6;16.0;0;0;6;7;6;14.333333333333334;0;12.4;0.5;1.79;Graduate;701;A;data latih;Tidak dipanggil
MHS2547;1;1;1;9238;1;1;135.0;1;19;19;9;5;135.0;1;0;0;1;0;0;20;0;0;6;6;6;13.833333333333334;0;0;6;6;6;11.833333333333334;0;10.8;1.4;1.74;Graduate;693;B;data latih;Tidak dipanggil
MHS2548;1;1;5;9500;1;1;146.0;1;19;37;7;7;133.8;1;0;0;1;0;0;19;0;0;8;9;8;13.2325;1;0;8;9;8;13.2325;1;9.4;-0.8;-3.12;Graduate;697;A;data uji;Tidak dipanggil
MHS2549;1;1;2;9773;1;1;130.0;1;19;19;9;9;126.9;1;0;0;1;1;1;18;0;0;6;6;6;14.0;0;0;6;6;6;14.166666666666666;0;9.4;-0.8;-3.12;Graduate;730;A;data uji;Tidak dipanggil
MHS2550;1;17;2;9254;1;1;113.0;1;1;2;5;3;106.7;1;0;1;1;1;1;19;0;0;6;14;2;10.0;0;0;6;6;0;0.0;0;13.9;-0.3;0.79;Dropout;575;D;data latih;Berjuang secara akademik
MHS2551;1;43;1;8014;0;1;145.7;22;37;37;9;9;145.7;1;0;0;1;0;0;25;1;8;16;16;15;13.333333333333334;0;11;13;13;11;12.272727272727272;0;13.9;-0.3;0.79;Graduate;661;B;data latih;Tidak dipanggil
MHS2552;1;17;3;9070;1;1;145.0;1;3;3;4;4;153.1;1;0;0;1;0;1;20;0;0;6;6;6;12.5;0;0;6;6;6;14.333333333333334;0;12.7;3.7;-1.7;Enrolled;716;A;mahasiswa aktif;Tidak dipanggil
MHS2553;1;1;1;8014;0;1;126.0;1;38;37;5;5;118.7;0;0;0;1;0;0;19;0;0;6;6;6;12.5;0;0;6;6;6;11.5;0;12.7;3.7;-1.7;Graduate;657;B;data latih;Tidak dipanggil
MHS2554;1;17;1;9991;0;1;160.0;1;34;34;0;0;161.8;1;0;1;1;1;0;33;0;0;5;8;2;10.5;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout;542;E;data latih;Terhalang biaya
MHS2555;1;18;4;9119;1;1;134.0;1;19;38;194;175;124.9;1;0;1;1;1;0;18;0;0;5;11;3;10.666666666666666;0;0;5;9;3;11.333333333333334;0;8.9;1.4;3.51;Enrolled;543;E;mahasiswa aktif;Berjuang secara akademik
MHS2556;1;1;1;9119;1;1;163.0;1;19;37;5;8;150.8;1;0;0;1;1;0;18;0;0;5;9;4;10.5;0;0;5;11;2;10.5;3;7.6;2.6;0.32;Enrolled;578;D;mahasiswa aktif;Berjuang secara akademik
MHS2557;1;15;1;9147;1;1;130.0;26;1;1;2;3;130.0;0;0;0;1;0;0;19;1;0;5;10;4;12.0;0;0;5;6;5;11.4;0;11.1;0.6;2.02;Graduate;583;D;data uji;Berjuang secara akademik
MHS2558;1;1;2;171;1;1;165.0;1;3;3;2;2;163.6;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;Enrolled;562;D;mahasiswa aktif;Menghilang dari kelas
MHS2559;1;43;1;9147;1;1;142.0;1;38;19;141;171;115.0;0;0;0;1;0;0;19;0;0;5;11;5;11.5;0;0;5;9;2;10.666666666666666;0;13.9;-0.3;0.79;Enrolled;579;D;mahasiswa aktif;Berjuang secara akademik
MHS2560;1;1;1;9773;1;1;156.0;1;19;1;5;10;136.8;1;0;0;1;0;0;18;0;0;6;6;6;14.0;0;0;6;6;6;13.5;0;11.1;0.6;2.02;Dropout;696;A;data uji;Tidak dipanggil
MHS2561;1;17;5;9853;1;1;141.0;1;3;19;2;7;130.9;1;0;0;1;0;0;18;0;0;6;7;6;13.5;0;0;6;8;5;12.6;0;7.6;2.6;0.32;Graduate;636;C;data latih;Tidak dipanggil
MHS2562;1;1;3;9500;1;1;143.0;1;19;37;7;7;127.0;1;0;0;1;0;0;18;0;0;8;8;8;13.07375;0;0;8;8;8;13.07375;0;9.4;-0.8;-3.12;Graduate;699;A;data latih;Tidak dipanggil
MHS2563;2;39;1;9500;1;19;133.1;1;38;38;2;10;120.0;0;0;0;1;0;0;37;0;0;7;9;2;10.75;0;0;7;9;0;0.0;0;16.2;0.3;-0.92;Dropout;569;D;data latih;Berjuang secara akademik
MHS2564;1;1;1;9238;1;1;133.0;1;38;1;2;4;126.0;0;0;0;1;0;0;20;0;0;6;11;1;12.0;0;0;5;10;0;0.0;0;9.4;-0.8;-3.12;Enrolled;583;D;mahasiswa aktif;Berjuang secara akademik
MHS2565;1;1;1;9254;1;1;172.0;41;37;37;5;5;153.8;1;0;0;1;0;1;20;1;0;6;6;6;14.0;0;0;6;6;6;13.333333333333334;0;10.8;1.4;1.74;Graduate;718;A;data latih;Tidak dipanggil
MHS2566;1;15;1;9238;1;1;140.0;26;19;19;9;6;140.0;0;0;0;1;1;0;21;1;0;6;7;6;12.333333333333334;0;0;6;7;6;13.428571428571429;0;11.1;0.6;2.02;Graduate;684;B;data latih;Tidak dipanggil
MHS2567;1;17;1;9500;1;1;142.0;1;38;1;5;4;136.6;0;0;0;1;0;1;18;0;0;7;7;7;13.464285714285714;0;0;8;9;8;14.788888888888888;0;12.4;0.5;1.79;Graduate;726;A;data latih;Tidak dipanggil
MHS2568;1;39;1;8014;0;1;140.0;1;19;1;9;8;105.0;0;0;0;1;0;0;26;0;0;6;14;3;10.666666666666666;1;0;6;9;5;11.2;0;15.5;2.8;-4.06;Enrolled;564;D;mahasiswa aktif;Berjuang secara akademik
MHS2569;1;39;1;9147;1;12;133.1;1;37;37;9;7;139.4;0;0;1;1;0;0;41;0;0;5;6;5;11.6;0;0;5;8;5;12.2;0;7.6;2.6;0.32;Enrolled;558;D;mahasiswa aktif;Berjuang secara akademik
MHS2570;1;1;2;9773;1;1;148.0;1;19;1;3;9;140.0;1;0;0;1;0;1;18;0;0;6;6;6;13.666666666666666;0;0;6;6;6;14.666666666666666;0;16.2;0.3;-0.92;Graduate;728;A;data latih;Tidak dipanggil
MHS2571;1;1;4;9500;1;1;137.0;1;19;37;9;7;130.8;0;0;1;1;0;0;18;0;0;8;9;8;14.4025;1;0;8;9;8;14.4025;1;9.4;-0.8;-3.12;Graduate;680;B;data latih;Tidak dipanggil
MHS2572;1;1;1;9500;1;1;143.0;1;38;38;9;9;138.8;1;0;0;1;0;0;31;0;0;7;9;7;15.46875;0;0;8;8;8;16.3875;0;11.1;0.6;2.02;Graduate;691;B;data latih;Tidak dipanggil
MHS2573;1;1;1;9238;1;1;133.1;1;1;1;4;10;110.0;0;0;1;1;0;0;23;0;0;6;8;6;12.625;0;0;6;6;6;14.166666666666666;0;12.7;3.7;-1.7;Graduate;663;B;data latih;Tidak dipanggil
MHS2574;1;1;4;9500;1;1;138.0;1;37;19;9;9;127.8;1;0;0;1;0;0;19;0;0;7;7;6;14.983333333333334;0;0;7;7;6;14.983333333333334;0;7.6;2.6;0.32;Graduate;706;A;data latih;Tidak dipanggil
MHS2575;1;16;3;9773;1;1;138.0;1;37;38;4;9;134.2;1;0;0;1;0;1;20;0;0;6;6;6;15.0;0;0;6;6;6;13.0;0;11.1;0.6;2.02;Graduate;712;A;data uji;Tidak dipanggil
MHS2576;2;39;1;8014;0;1;150.0;1;37;37;7;5;143.0;0;0;0;1;0;0;40;0;5;9;9;9;15.88888888888889;0;3;7;7;7;14.142857142857142;0;12.7;3.7;-1.7;Graduate;662;B;data latih;Tidak dipanggil
MHS2577;1;44;1;9085;1;39;120.0;1;37;37;9;9;120.0;1;0;1;1;0;0;32;0;0;6;14;4;11.5;0;0;6;14;3;11.0;0;16.2;0.3;-0.92;Dropout;550;D;data latih;Berjuang secara akademik
MHS2578;1;1;4;9254;1;1;110.0;1;37;37;9;7;113.2;1;0;0;1;0;0;24;0;0;6;14;2;10.5;0;0;6;11;1;10.0;0;10.8;1.4;1.74;Dropout;583;D;data latih;Berjuang secara akademik
MHS2579;1;17;4;9500;1;1;146.0;1;19;37;5;8;135.8;1;0;0;1;0;0;18;0;0;7;7;6;13.983333333333334;0;0;7;7;6;13.983333333333334;0;7.6;2.6;0.32;Graduate;701;A;data latih;Tidak dipanggil
MHS2580;1;1;1;9238;1;1;148.0;1;37;37;9;9;143.5;0;0;0;1;0;0;18;0;0;6;6;6;13.0;0;0;6;6;6;12.833333333333334;0;10.8;1.4;1.74;Graduate;700;A;data latih;Tidak dipanggil
MHS2581;1;1;1;9238;1;1;145.0;1;19;37;4;7;148.9;1;0;0;1;0;1;18;0;0;6;6;6;13.666666666666666;0;0;6;6;6;13.0;0;10.8;1.4;1.74;Graduate;729;A;data latih;Tidak dipanggil
MHS2582;1;39;1;9003;1;1;133.1;1;38;38;4;7;115.6;1;0;0;0;0;0;27;0;0;6;8;0;0.0;0;0;6;8;0;0.0;0;15.5;2.8;-4.06;Dropout;448;E;data latih;Terhalang biaya
MHS2583;1;1;1;9147;1;1;160.0;1;38;37;9;5;159.3;0;0;0;1;0;0;18;0;0;5;5;5;14.4;0;0;5;5;5;15.4;0;7.6;2.6;0.32;Graduate;643;C;data latih;Tidak dipanggil
MHS2584;1;39;1;9991;0;1;150.0;1;19;37;9;8;138.5;0;0;0;1;0;0;26;0;0;5;10;4;12.0;0;0;5;9;4;11.25;0;12.7;3.7;-1.7;Enrolled;555;D;mahasiswa aktif;Berjuang secara akademik
MHS2585;1;1;1;9853;1;1;130.0;1;19;12;9;4;133.2;1;0;0;1;0;0;19;0;0;6;6;6;14.166666666666666;0;0;6;7;6;13.666666666666666;0;7.6;2.6;0.32;Graduate;685;B;data latih;Tidak dipanggil
MHS2586;1;17;2;8014;0;1;120.0;1;37;34;0;0;117.6;1;0;0;1;0;0;19;0;0;6;8;5;12.2;0;0;6;7;6;12.0;0;7.6;2.6;0.32;Graduate;661;B;data latih;Tidak dipanggil
MHS2587;1;18;2;9147;1;1;115.0;1;1;37;5;5;108.7;1;0;0;1;0;0;21;0;0;5;8;3;12.0;1;0;5;9;3;12.666666666666666;0;9.4;-0.8;-3.12;Enrolled;608;C;mahasiswa aktif;Tidak dipanggil
MHS2588;1;1;4;9147;1;1;133.1;1;1;19;4;6;106.0;1;0;0;1;0;0;24;0;0;5;11;2;10.5;0;0;5;14;1;11.0;0;12.7;3.7;-1.7;Enrolled;581;D;mahasiswa aktif;Berjuang secara akademik
